text,label
President Barack Obama says he has repeatedly made clear to intelligence officials that they should never shade their assessments to produce,obama
" Microsoft has opened pre-orders for the developer edition of its HoloLens augmented reality headset. A webpage allowing developers secure a headset appeared on Microsoft's website on 29 February, hours after a document leaked online detailing the company's launch plans. The HoloLens Development Edition will initially be available in the US and Canada, with the first wave shipping on 30 March. ",microsoft
"This week, Microsoft introduced MyMoustache.net, a website that analyzes men's moustaches and ",microsoft
Twelve students of the Palestine Solidarity Committee at UT-Austin sought to deliver a two-minute statement at a public lecture on Israeli,palestine
Which is good news for all those who store data in Microsoft’s cloud. ,microsoft
"RAMALLAH, November 18, 2015 (WAFA) """""" An attorney from the Palestinian Detainees' Affairs Committee Wednesday revealed affidavits presented by",palestine
"While it may seem surprising to see Microsoft building a tool that lets you customize the way you use your Android smartphone, it's reflective of",microsoft
President Barack Obama addressed reporters in Malaysia. ,obama
" Microsoft announced on Monday that HoloLens Development Edition preorders will kick off today for $3,000. It's been over a year since the company unveiled its mixed reality device, but this is the first time that developers will be able to get their hands on a device in order to begin building software. SEE ALSO: New Raspberry Pi 3 is 10 times more powerful than the original for the same price ",microsoft
"US tech giant Microsoft will be unable to evade the long reach of the National Security Agency (NSA) by relocating customer data to Europe,",microsoft
"So what has been President Obama's response to a series of Islamic State terrorist attacks """""" a Russian plane in Egypt, suicide bombings in",obama
"Technically, when economists say &quot;recession,&quot; they mean an actual fall in the total amount of economic output (i.e. gross domestic product) that",economy
"They were only five words, but I won't soon forget them. On the day I retired from the corporate world, in March 2012, I was speaking with",economy
"Coming just a day after President Barack Obama's comment that the Islamic State of Iraq and the Levant had been """"""contained,"""""" the terrorist",obama
Made possible thanks to our friends at iFixIt. 0. 0. Read Next. Justin Bieber Opens Up About Songs Inspired By Selena Gomez. Most Popular,microsoft
"Microsoft launched a cloud-based blockchain platform on Tuesday with Brooklyn-based start-up ConsensYs, which will allow financial institutions to experiment cheaply and easily with the technology underpinning bitcoin. ",microsoft
"The government is appealing a preliminary injunction that stopped implementation of Obama's amnesty plan, which was issued by a federal",obama
"Furthermore, the three dailies reported that Turkish security services prevented Palestinian Major General and Fatah's official spokesperson,",palestine
"GAZA CITY, Gaza Strip """""" Twenty-two years have passed since the Oslo Accord, or the so-called Declaration of Principles on Interim",palestine
"Not long ago, Microsoft was widely seen as the archetypal evil corporate empire: A brutish monopoly, bereft of new ideas and embodying all",microsoft
President Barack Obama and French President Francois Hollande spoke Tuesday after a White House visit. ,obama
"The Obama administration has rejected TransCanada's application to build the Keystone XL pipeline, capping a seven-year saga that became",obama
"Scarborough continued, """"""It's not that the reports have swayed the Obama administration; it's the Obama administration's preconceived notions",obama
"With the arrival of Microsoft's brand new Windows 10 operating system, Microsoft Edge has now become the default browser removing the",microsoft
President Barack Obama’s administration asked the U.S. Supreme Court to revive his plan to shield as many as 5 million undocumented immigrants from deportation. ,obama
microsoft DMTK MIcrosoft is joining a growing movement to make machine learning an open source option for developers. The software giant,microsoft
"'Yahya Taha, 21, from the village of Qatanna died after he was shot and wounded in the head during clashes,' Palestinian health ministry",palestine
(CNN) U.S. President Barack Obama took a harsher tone than usual about ISIS this weekend at a press conference in Malaysia that concluded,obama
"While certainly much grayer, Obama says he has no plans to start covering it up. He told a group of students last week at Taylor's University in",obama
German economic growth slowed in the third quarter as companies battled the Greek crisis and a China-led slowdown in emerging markets.,economy
"Saudi Arabia, the world's largest crude oil exporter, plans to diversify its economy to help combat climate change in a move that could reduce",economy
"&quot;It is clearly a better-than-expected reading, confirming the resilience of the economy that was reflected by other indicators such as retail sales",economy
"Madagascar's economy is expected to expand 3.2 percent in 2015 and 4.5 percent next year, while annual inflation was seen at 7.9 percent this year before dipping to 7.2 percent in 2016, the government said on Wednesday. The International Monetary Fund and the World Bank had earlier this year both downgraded the 2015 outlook for Madagascar's economy citing a slowdown in the mining sector and poor ",economy
Cordova and React Native developers will be able to deploy mobile apps updates directly to their iOS and Android devices thanks to,microsoft
"For the third day this week, President Obama finds himself waging a one-man battle against mass hysteria and misinformation in the wake of",obama
Over 100 cities have pledged to create bold climate action plans as President Obama &amp; Secretary Kerry travel to Paris to negotiate an,obama
"Three million migrants fleeing war and poverty are seen entering the EU by 2017 in a development likely to have a marginal positive impact on the economy, the European Commission said yesterday (5 November). ",economy
"On the other hand, I don't agree with Rifkin's claim that &quot;all economic activity comes from harnessing available energy in nature.&quot; So-called",economy
"While millions of Americans prepare to stuff themselves with Turkey and pie, the Obama administration quietly released its plans for 2,224",obama
"Obama said he takes lessons from watching Michael Jordan play on NBA Classic, saying even the greatest have bad days. ",obama
"Network-1 will receive $4,650,000 from Microsoft for the settlement and In addition, as customers of Microsoft, the litigation pending against",microsoft
"Following an unusually honest report on Israel-Palestine, MSNBC Live backpedaled to Israeli talking points that were both illogical and",palestine
"Microsoft has taken to referring to Windows 10's upgrade tempo as slower than it once did, hinting that the company may not sustain an",microsoft
"PALESTINE, Texas (AP) — A man has been formally charged with six counts of capital murder in the killing of a family at an East Texas campsite. ",palestine
"MOSCOW: Russia's economy shrank 4.1 per cent in the third quarter this year, official statistics showed today, as a recession caused by low oil",economy
"In Limbaugh's parody, staring Barack Obama and the New Jihadi Singers points out the president's past statements on ISIS in a musical",obama
"The Microsoft Elite Wireless Controller is a sports car. It's beautiful, expensive, has plenty going on under the hood, and will likely be purchased",microsoft
"When Microsoft introduced Surface Pro, the tablet became an instant hit with its Ultrabook idea packed into a tablet never tried before. Surface",microsoft
Sometimes people misunderstand the Bible because they don't read Greek or Hebrew and can't pick up on important concepts from the,obama
"LONDON - The eurozone economy lost momentum in the third quarter, official figures showed Friday — a development that puts further pressure on the European Central Bank to stimulate growth more. ",economy
Two World Cup qualifying matches for the Palestinian soccer team scheduled to take place in Palestine were moved to a neutral ground by FIFA Wednesday. A statement from global soccer's governing body cited safety and security concerns. ,palestine
Microsoft and Red Hat will co-locate support teams at each other's premises now and allegedly even break bread together at the same canteen,microsoft
"When I'm texting a friend, I never ask &quot;can I touch your?&quot; It turns out, however, that both Apple and Microsoft have me covered in a variety of",microsoft
"""""""Britain Apologizes by 2017"""""" is an international popular campaign that was first launched by the U.K-based Palestinian Return Center (PRC)",palestine
"AAU Anastas was commissioned to design the Toulkarem Courthouse by the United Nations Office for Project Services (UNOPS), a body that",palestine
"The Surface Pro 4 may be readily available, but grabbing the Surface Book at your local brick-and-mortar store or online retailer will prove more problematic. ",microsoft
"Microsoft climbed back to the top of the sales charts for October, thanks in part to the release of &quot;Halo 5: Guardians.&quot; Retail tracking group NPD",microsoft
German Economy Minister Sigmar Gabriel and German Chancellor Angela attend the weekly cabinet meeting at the Chancellery in Berlin. (Reuters) ,economy
"China's economy does not need to grow seven percent this year, Chinese Premier Li Keqiang said late on Saturday, after data last week showed the economy grew at the slowest pace since the financial crisis. In March, Li forecast 2015 economic growth would be about 7.0 percent, as the country shifts to a &quot;new normal&quot; driven by domestic consumption instead of exports and government investment ",economy
"Tommy Breen, chief executive officer at DCC Plc, discusses his company's earnings, low oil prices and what he's telling investors. He speaks to",economy
"In a debate focused on the economy, all the candidates agreed on some of the basic tenets of GOP philosophy: Cut regulations, cut taxes, end",economy
Membership of the EU has made the UK economy more dynamic and able to grow without generating inflation or a financial crisis. ,economy
 the American goal of establishing an independent Palestinian state alongside Israel however he made no mention of reviving peace talks.,palestine
No. 2 Federal Reserve official says US economy has held up despite adverse global impacts ,economy
President Barack Obama's campaign to win friends in Asia and build a bulwark against Chinese power in the region will face a tough test this,obama
"The Microsoft Band 2 may have its problems, and although it’s better built and more stylish than the original; many won’t have wanted to pay $250 for the sensor-packed wearable. Microsoft has taken pity on us all by reducing the Band 2’s price, and rather significantly too. Pop over to the Microsoft Store right now, and it’s yours for $175. Interestingly, the $75 reduction comes days after a ",microsoft
Boomers soaked up a lot of economic opportunity without bothering to preserve much for the generations to come. They burned a lot of cheap,economy
"Microsoft will open its first data centers in the United Kingdom, following a European court ruling that struck down a widely used program",microsoft
What's really behind Israel's decision to allow Palestinians in the West Bank to have 3G services. ,palestine
"U.S. President Barack Obama launched a defence on Friday of a signature Pacific trade pact kept largely under wraps and said the public would get its say before legislators in each country debate the full details. The Trans-Pacific Partnership (TPP), a &quot;mega-regional accord&quot; covering four-tenths of global GDP, was so complex it would not have materialised if all interest groups were involved in ",obama
"KUALA LUMPUR, Malaysia - President Barack Obama vowed Sunday that the United States and its international partners &quot;will not relent&quot; in the",obama
Microsoft could raise more than $100 million in additional annual revenue for each percentage point of OneDrive users the company prods into paying for storage space under new policies outlined last week. ,microsoft
"KUALA LUMPUR""""""When President Barack Obama arrives in Malaysia on Friday, he will face a diplomatic dilemma: How, exactly, should a",obama
But that's exactly what happened when US President Barack Obama had a quiet word to Prime Minister Malcolm Turnbull about the sale of the,obama
One big thing Barack Obama has learned about being president? The job isn't as powerful as you might expect. In a new interview with Bill,obama
"While the iPad Pro mixes together a tablet, keyboard, and stylus like Microsoft pioneered with its Surface lineup, Cook isn't a fan of the latest",microsoft
"Despite the Paris terror attacks, President Barack Obama continues to defy critics by sticking to his strategy in Syria and against Islamic State.",obama
"Most Japanese companies do not expect the nation's flagging economy to recover until well into next year at the earliest, as a China-led slowdown keeps overseas demand weak and consumer spending at home remains sluggish, a Reuters survey showed. The results for the Reuters Corporate survey, which contrast with the government's stance that the world's third-largest economy is managing a moderate ",economy
"The only trick has been to figure out which of the many cloud services """""" from Microsoft, Google, Apple, and others """""" and which of their",microsoft
"Restrictions on the time overseas students have to find a job here because of their visa limitations is hurting the Welsh economy, India's",economy
" viable, to be achieved at some point,"""""" Kerry said in brief remarks after meeting Palestinian Authority President Mahmoud Abbas in Ramallah.",palestine
Microsoft's HoloLens will start to make its way to developers at the end of the month. ,microsoft
"Take a walk on the wild side and visit the Jungle Safari in Palestine this In a red and white tent, located in the Palestine Mall parking lot,",palestine
Zurich - FIFA on Wednesday ordered Palestine to play World Cup qualifying matches against Saudi Arabia and Malaysia at neutral venues because of security fears. A FIFA emergency bureau made the decision after the Saudis announced on Tuesday they would refuse to travel to the occupied territories for their match. FIFA officials and Palestinian authorities met on Tuesday and &quot;the Palestinian ,palestine
China's economic troubles have dropped on the doorstep of a sun-weathered house at 18 Edgar St. in Port Hedland on Australia's northwest,economy
NEW YORK — The stock market stumbled yesterday as investors worried that the global economy could be slowing just as last week’s blockbuster U.S. jobs report appeared to open the way to the first rate hike from the Federal Reserve in nearly a decade. It was the first notable decline for the market in six weeks. ,economy
"Officers with the Palestine Police Department arrested a Palestine man for assault and drug charges on Sunday, according to a release.",palestine
"When Microsoft is good, they're very very good, which is why Windows 10 users are about to get a big and very welcome update. But when Microsoft is bad, they take it out on consumers. This week, OneDrive users drew the short straw. ",microsoft
" 2015 (WAFA) """""" Israeli army forces Monday shut down the eastern entrance to the city of Qalqilya, searched Palestinian-registered vehicles,",palestine
"GOP Front-Runner Donald Trump Was Once A Pro-Obama Blogger. """"""The world is excited about Barack Obama and the new United States.",obama
"ATHENS (Reuters) - Greece's economy contracted at a milder than expected pace in the third quarter compared to the April-to-June period as capital controls hurt economic activity, data showed on Friday. ",economy
"&quot;These benefits have been acknowledged by the Treasury itself plus economic experts such as NIESR, CEBR, IMF and the Bank of England.",economy
"Microsoft has announced a major UK investment, saying it will open British data centres for its corporate cloud computing service for the first",microsoft
Ramallah is a Palestinian city located ten miles north of Jerusalem at an elevation of 875 meters above sea level. Ramallah is composed of,palestine
"OSLOSaudi Arabia, the world's largest crude oil exporter, plans to diversify its economy to help combat climate change in a strategy that could",economy
The parliamentary budget office says it has downgraded its economic outlook for Canada as the country grapples with weaker growth and,economy
"On Thursday, despite veto threats from the Obama White House, the House passed the American Security Against Foreign Enemies (SAFE) Act",obama
"wagner Republican Congresswoman Ann Wagner said this week that when President Obama picked a fight with the GOP over refugees,",obama
"KUALA LUMPUR, Malaysia (AP) """""" Ten Southeast Asian heads of state and nine world leaders, including President Barack Obama, are",obama
Microsoft detailed a plan earlier this year during the Build developer conference that would help address the dreaded app gap that plagued its,microsoft
"Last week, we launched our first supply chain summit in Chicago. Attendees had a chance to hear ten presenters discuss what to expect next",economy
Earlier this year Microsoft debut its new time-lapse video creation app Hyperlapse on Windows Phone and Android devices. The app works by,microsoft
"""""""The fundamentals of the economy remain strong"""""" Even if the economy grows at 5 percent, it will remain one of the bright spots in the Asian",economy
"Microsoft has posted links to disk image files in .iso format for Windows 10's first upgrade, allowing users to install the latest version of the OS without waiting for it to show up via Windows Update. ",microsoft
A file picture of Petrobras oil platforms at Campos basin in Rio de Janeiro. The state oil company is embroiled in a growing corruption scandal.,economy
"Senate Environment and Public Works chairman. James Inhofe, and John Barrasso, have written to the White House to oppose Obama's",obama
US President Barak Obama says there must be protection for certain drugs as no one would invent new products without intellectual property,obama
"Obama joked comfortably with the eccentric founder and executive chairman of &quot;I'm just saying,&quot; Obama said, throwing Ma a suggestive look.",obama
"The report says people who risk undertaking a dangerous journey by paying people smugglers would be willing to pay, but the new 'market'",economy
"PALESTINE, Texas (AP) &quot; A man has been formally charged with six counts of capital murder in the killing of a family at a Texas campsite.Anderson County District Attorney Allyson Mitchell issued the warrants Thursday afternoon against ",palestine
" Apple CEO Tim Cook didn't hesitate ripping the Surface Book, rival Microsoft's Windows 10-powered notebook with detachable touchscreen",microsoft
"The Obama State Department has yet to issue a statement specifically on Schwartz's death. Instead, they issued their general statement",obama
Microsoft Corporation (NASDAQ:MSFT) is serious about its mobile-first and cloud-first approach to growth. This week the firm said it has bought,microsoft
"KUALA LUMPUR: The government hopes that the country's economy would be driven by the creative industry, says Khairy Jamaluddin.",economy
"Microsoft has lent a hand to some conservationists at Woodland Park Zoo by assisting them in developing special scent-dispensers, devices",microsoft
"Mike Timani, the multicultural council's chair, said the average size immigrant family puts back even more money into the provincial economy.",economy
That's the fairly straightforward offer from Microsoft's new trade-up program. All you have to do is buy a qualifying product from the Microsoft,microsoft
"Capital controls imposed to shore up Greece's banking system as its government thrashed out a new bailout deal have damaged the economy less than feared, according to data showing only a modest decline ",economy
BEIJINGChina will maintain policy support for the economy as it faces headwinds caused by a sluggish world economy and domestic structural,economy
Innovation in the Emerald City is being stoked by big names like Microsoft and Amazon. That's good news for entrepreneurs. ,microsoft
"Yes, it is -- Presidents Barack Obama and Vladimir Putin and a member of each of their delegations, sitting in small chairs that you'd find in any",obama
"Ghana's economy will pick up speed next year even as the government ensures it abides by a budget deficit target set by the International Monetary Fund, Finance Minister Seth Terkper said on Friday. Ghana will hold presidential and parliamentary polls next year. The fund's deficit target is 5.3 percent of GDP. ",economy
"From their office in the Eisenhower Executive Office Building, Mr. Obama's aides determined that the president should swiftly tweet about the",obama
"Back in July, Microsoft revealed a grant program for colleges and universities looking to take advantage of its forthcoming HoloLens augmented reality headset. Dubbed the Academic Research Request for Proposals, the grant promises $100,000 and two HoloLens development kits to five schools. In order to enter, schools would have to submit a 1 to 3 page proposal explaining why they should be ",microsoft
Microsoft announced a pair of major updates to PowerPoint 2016 on Friday that are aimed at making it easy for people to create spiffy presentations without going overboard. ,microsoft
"Ownership of the land of Palestine is hotly contested, so it is little surprise that the Earth itself is often the first casualty of Israel's occupation.",palestine
"New Economy Week Starts Here. This week, we bring you five pressing challenges blocking our way to a better economy""""""and a dose of",economy
"JOBURG """""" President Jacob Zuma has paid tribute to the Jewish community for the role they played and contribution made towards the",palestine
"One night in 2003, Kate Jessica Raphael and a group of fellow American activists with whom she was living in Palestine were called to a",palestine
"Ontario's economy is ranked 13th in the world by the World Economic Forum """""" not bad. But there are 12 jurisdictions ahead of us, and others",economy
"You might have been drooling over the prospect of getting your hands on a shiny new Surface Book, but sadly it seems that Microsoft's slick",microsoft
"ANTALYA, Turkey (AP) — President Barack Obama's talks with world leaders in Turkey this week have taken on new urgency following a series of horrific attacks in Paris carried out by the Islamic State group, sparking global anxiety about the militant group's reach. ",obama
"It helps put money in the pockets of Montanans and strengthens our economy. Unfortunately, this common-sense rule is under attack in",economy
The Obama administration is asking the Supreme Court for a speedy decision on its plans to shield from deportation and give work permits to millions of immigrants living in the country illegally. ,obama
"The eurozone economy is set to continue its moderate recovery over the next two years in the wake of the Greek bailout crisis, despite headwinds from the wider global economy, the EU said on Thursday. Despite a slowdown in China and emerging markets hampering demand for eurozone exports to, the 19-country single currency area is set to grow by 1.8 percent in 2016 and 1.9 percent in 2017, it said ",economy
"In backward compatibility, Microsoft's finally got an Xbox One feature that it can shout about it """""" and it's sure trying its hardest to make a bit of",microsoft
" Microsoft is partnering with ConsenSys , a Brooklyn-based startup that specialises;in blockchain, to bring Bitcoin, and its associated technology, to financial institutions, Reuters reports . Blockchain, the technology that underpins Bitcoin, is essentially a vast, decentralised ledger that registers every transaction anonymously. As the ledger is public, blockchain is virtually tamper-proof ",microsoft
"The North Shore is both a major economic center and one of the leading arts regions in New England. Next week, a forum in Peabody will help",economy
"The only way to stop the deteriorating situation in Israel and occupied Palestine is to address the root causes. Israeli leaders, however",palestine
"Education and skills are important policy levers for sustainable socioeconomic growth. With the right economic fundamentals, a highly",economy
"The growing insecurity in occupied Jerusalem, Israel and the other occupied Palestinian territories are simply the symptoms of a more complex",palestine
"(ZeroHedge) """"""Last month, US Congresswoman Tulsi Gabbard went on CNN and laid bare Washington's Syria strategy. In a remarkably candid",palestine
FIFA has asked the Palestinian FA to provide details of the neutral ground in Asia for the match. ,palestine
"The eurozone's economy grew by a lacklustre 0.3 per cent between the second and third quarters, dashing hopes of a stronger recovery and",economy
"The UAE have been urged not to waste their chance to qualify for only their second Fifa World Cup after being buoyed by group rivals Saudi Arabia’s goalless draw against Palestine on Monday. Bert van Marwijk’s side had won all four of their previous Asian zone Group A outings, including a 2-1 home defeat of the UAE in September, and are six points ahead of the second-placed Whites after playing ",palestine
"US President Barack Obama on Thursday vowed to press ahead with vexed efforts to close the controversial military prison at Guantanamo Bay, saying the number of inmates may soon be lower than 100. &quot;I expect that by early next year we may even have fewer than a hundred people at Guantanamo,&quot; Obama said during a visit to Manila. Obama has repeatedly tried to close the facility -- which currently ",obama
"RAMALLAH, November 29, 2015 (WAFA) """""" Continuing clashes across the West Bank between Israeli forces and Palestinian youths made headlines in the",palestine
"Palestine Police are currently investigating a burglary of an ATM at a Palestine bank. Officers arrived just before 6 a.m. Saturday morning at Prosperity Bank, in the 1000 block of North Church Street, in response to a bank ATM alarm, and found the ATM was stolen from the drive-thru area.  ",palestine
The accords established the Palestinian Authority and laid out a five-year timetable for the resolution of disputes between Israel and Palestine.,palestine
The budget that was tabled in early 2015 projected a balanced budget based on a forecast economic growth of two to two-and-a-half per cent,economy
"The economy's greatest strength now is the """"""rock-solid"""""" consumer sector, years, following 12 years at Wells Fargo as an economic forecaster.",economy
His touchdown with 8 seconds remaining in the game helped Snider end New Palestine's 28-game win streak and capped the championship.,palestine
"China's services sector, which has been one of the few bright spots in the economy, also lost some steam in October. &quot;We see that the trade will",economy
It also called on international and Arab organizations and countries to carry out projects pertaining to environment preservation in Palestine,palestine
Barack Obama's job approval rating has slipped back under 50 percent. ,obama
President Obama has given U.S. military pilots an impossible task: Wage a successful air war against an enemy hiding among civilians,obama
Jason Trennert of Strategas Research Partners discusses China's attempts to rebalance its economy and changing market reaction to the,economy
A scholar of World War II says that today's migrant and refugee crisis &quot;chillingly mirrors&quot; the situation of 70 years ago ,palestine
"""""""Reported job creation came to a halt in October, with owners adding a net 0.0 workers per firm in recent months,"""""" according to the latest",economy
"In the book that I wrote """"""Palestine, Israel and the US Empire"""""" documented how people, African people, black people, who lived under apartheid",palestine
"Meanwhile, Barack Obama, titular head of the free world, has responded to Paris with weariness and annoyance. His news conference in",obama
"In part two, the historical development of the Palestinian National Movement (PNM) was traced, from its break with the paternalist hold of the",palestine
"Amid falling oil prices and the global economic slowdown, many countries are counting on tourism. Russia is also taking steps in order to",economy
"My name is Sohaib. I was born in the City of Hebron, or al-Khalil, as my people call it. During the riots of 1929 when Palestinian Muslims",palestine
US President Barack Obama said summit meetings among world leaders this weekend in the Malaysian capital of Kuala Lumpur will focus on the global fight against Islamic State militancy and on the disputed South China Sea. ,obama
"Seems the economy is doing fine after all. The U.S. added a whopping 271,000 jobs in October and apparently a lot of them are parents. Day-care employment hit a record high. ",economy
"Both the Commission and the OECD (the Organisation for Economic Greece to its bailiwick of mainly poor, emerging economies this year.",economy
"Erin Polley makes connections between Peace and Justice Issues in the Mideast and at Home While Governor Mike Pence denies asylum to Syrian refugees and Donald Trump talks about building walls on borders, Indianapolis resident Erin Polley is building bridges between Israel/Palestine and the Hoosier state.… ",palestine
"Things are heating up in the laptop scene, as Lenovo's Yoga 900 and Microsoft's Surface Book fight it out for the top spot. Let's see how the two",microsoft
"ZURICH (Reuters) - Palestine will host this month's home World Cup qualifiers against Saudi Arabia and Malaysia in Jordan, football's",palestine
The fight over the Ex-Im bank is now shifting its focus towards the Israeli-Palestinian conflict. POLITICO reports senators are fighting a battle on,palestine
"Microsoft said Wednesday it will give German customers of its online services the option of storing their data in Germany, addressing persistent privacy concerns in Europe following revelations about U.S. ",microsoft
"""""""We are an economy that depends on government expenditure so if you stop that you go into stagnation,"""""" Al-Saleh said. """"""We have not yet, and",economy
"ARE YOU A TECH GENIUS? Do you have a brain to rival Alan Turing, Tim Berners-Lee and Bill Gates combined? In which case, you'll want to",microsoft
"""""""Instead of issuing a clear and categorical statement denouncing all acts of terror, this institution has granted legitimacy to Palestinian terror.""""""",palestine
Fed Chair Janet Yellen said an improving economy has set the stage for a December interest-rate increase if economic reports continue to assure policy makers that inflation will accelerate over time. ,economy
"ENNIS """""" Palestine dropped a 70-50 decision to Ennis on Saturday. Kierra Wilson led Palestine with 17 points while Jaila Cook had 13.",palestine
The OECD urged Monday nations to step up environmental investments to ward off not only catastrophic climate change but to give the global economy a much-needed boost as China struggles to rebalance its economy. With a critical UN summit opening in Paris later this month that aims to get an agreement on cutting back greenhouse gas emissions enough to limit the increase in global temperatures to ,economy
"China's stocks rose for the fifth time in six days, led by technology and health-care companies, as accelerating retail sales signaled headway in",economy
Your kitchen bench fizzy machine has become a bubbling ground for political warfare. The Palestine Human Rights Campaign Waikato (PHRC) is calling for people to boycott SodaStream - which is produced in Israel. ,palestine
"The decision comes as the Palestine Advocacy Project is defending an ad that calls for the U.S. to end its military aid to Israel, saying that the",palestine
But what does this actually mean and how can those involved in the apps economy basically build for millions of sets of one? It could be argued,economy
"An East Palestine middle school student was suspended after showing another student a sexually explicit message on a school IPad that apparently was intended for a teacher, but popped up while the student was using the device. ",palestine
"During her opening statement Saturday in Fox News Channel's """"""Justice,"""""" Judge Jeanine Pirro ripped President Barack Obama for using the",obama
"Furthermore, the three dailies highlighted clashes between Palestinian students and police in the Jerusalem neighborhood of Jabal al-Mukabir.",palestine
"Microsoft's Surface division is under siege. In the four years after the Redmond giant got the idea of making the world's best convertible, it has",microsoft
The Financial Times now reports that Microsoft will set up German data centers outside the reach (presumably) of the US intelligence apparatus,microsoft
Ministers will also get an update on the economic situation in the eurozone from the European Commission and a briefing from the European,economy
"WASHINGTON (AP) — Ending a seven-year political saga, President Barack Obama killed the proposed Keystone XL pipeline on Friday, declaring it would have undercut U.S. efforts to clinch a global climate change deal at the center of his environmental ",obama
"""""""It has prevented the development of Palestinian communities, systematically destroyed homes in Palestinian Bedouin communities, and denied access to water",palestine
"As the revival of 'The Color Purple' the musical enters its second week of previews on Broadway this week, Alice Walker -- the lauded author",palestine
"16, 2004, column, """"""Darth Democrat"""""" exposing Obama's reprobate commitment to the systematic extermination of the most defenseless among",obama
"Recent economic data including Friday's U.S. jobs report has boosted bets for a December rate hike by the Fed, and that has added to volatility",economy
"As the world reeled from the horror in Paris, President Obama took to a microphone to declare his anti-ISIS policy was sound """""" and anyone",obama
WASHINGTON (AP) — The Palestine Liberation Organization on Thursday criticized Republican presidential candidate Ted Cruz over a Senate hearing he oversaw on Palestinian and Iranian terrorism that it called &quot;biased and inflammatory.&quot; ,palestine
"France's economy returned to growth in the third quarter of this year, expanding by 0.3 percent, after having earlier stalled, the national statistics agency said Friday. The initial estimate of 0.3 percent quarter-on-quarter growth in gross domestic product in July to September followed no expansion in the second quarter, which had raised concerns about the nation's weak economic recovery ",economy
German Economy Minister Sigmar Gabriel has called for far-reaching cultural change at Volkswagen following revelations it manipulated diesel and carbon dioxide emissions. ,economy
According to Israeli TV Channel 10 Prime Minister Benjamin Netanyahu is now supporting a proposal to expel families of Palestinian fighters in,palestine
"""""""MOSSAD just hit the Paris offices of Charlie Hebdo in a clumsy false flag designed to damage the accord between Palestine and France""""""",palestine
"Interviews with ISIL members captured by the YPG (People's Defense Units, the armed forces of the government of Rojava, the Syrian",palestine
Deutsche Unternehmen fordern schon lange einen besseren Schutz ihrer Daten im Netz. Nun startet Microsoft mit der Deutschen Telekom ein,microsoft
"To acquire more Google Apps for Work customers, Google just announced a new promotion that's a huge shot across Microsoft's bow.",microsoft
"&quot;Mwalimu Nyerere met Mr Arafat several times, and he always advocated for Palestine's total freedom. We should continue with the same spirit",palestine
"Moving China from an investment-driven economy to one led by consumption is a painful and hard process, Premier Li Keqiang said in an editorial published in the official People's Daily newspaper on Friday. China will continue to pursue effective investment, Li said, as conditions are currently in place to do so, including ample social funds and a relatively high aggregate savings rate, according ",economy
"Former CBS News reporter Sharyl Attkisson claimed that she has sources who say President Barack Obama has """"""closed his mind"""""" to some",obama
The American Anthropological Association has taken up BDS as a human rights issue ,palestine
"German Economy Minister Sigmar Gabriel has called for far-reaching cultural change at Volkswagen following revelations it manipulated diesel and carbon dioxide emissions. Europe's largest carmaker has been making slow progress in finding out who had knowledge of the rigging of diesel emissions tests two months after the manipulations became public in the United States. Earlier this month, it ",economy
"French President François Hollande arrived at the White House Tuesday prepared to press U.S. President Barack Obama for a higher-octane approach to battling ISIS, though it appeared unlikely Obama was willing to change course on his strategy. ",obama
"Economy grows 0.3 pct q/q in Q3 vs 0.4 pct in Q2. * Domestic demand supports, exports drag (Adds analysts, details, background). By Michael",economy
Activist investor ValueAct Holdings LP said it sold about 25 percent of its stake in Microsoft Corp. after an increase in the stock caused its,microsoft
"President Barack Obama urged young people in predominantly Muslim Malaysia on Friday to reject the &quot;terrible vision&quot; that drove the Paris attacks, offering an alternative vision in which traditional cultures coexist with a diverse modern world. &quot;You can set an example,&quot; Obama told college-age youngsters in Kuala Lumpur. &quot;Not just to stand up to violent extremism, but to build interfaith dialogue ",obama
"Ending months of speculation, last week a panel of the Fifth Circuit Court of Appeals issued its opinion on President Obama's executive action",obama
"The Palestinian Solidarity Committee have retained a lawyer and filed a formal complaint with the university, saying their safety and right to free",palestine
"Bilal Erdogan, a.k.a. Erdogan Mini Me, desperately needs new oil smuggling routes and a couple of new tankers; Russia is watching their every",palestine
"Turkey will set up a """"""mini-cabinet"""""" to run economic policy with Prime Minister Ahmet Davutoglu in charge, according to an official who asked not",economy
"As part of its massive November update cycle, Microsoft on Thursday pushed a smorgasbord of new features to its OneNote notetaking software across a wide variety of platforms. Users of OneNote Online and OneNote for iOS can now record audio into a note straight from the web and mobile app. It’s an extension of similar capabilities already available on OneNote for Mac and OneNote for Windows ",microsoft
"Perhaps the most rapid rise in consumer technology in the last 5 years has been the """"""Uber for X"""""" companies, a set of on-demand mobile",economy
"The site is also a way for Microsoft to show off what it's working on behind the scenes, with smarter applications that can use facial recognition and huge",microsoft
U.S. President Barack Obama delivered a strong message against terrorism Sunday at the closing of the annual meeting of the Association of,obama
"Some 30,000 Jewish utopians took the boat to Palestine, erecting tents and building the first idealistic socialist communes, the kibbutzim.",palestine
President Obama says he wants to &quot;get to the bottom&quot; of reports that intelligence assessments have been altered to paint a rosier picture of,obama
"Shachar Rabinovitch, 13, emailed Dr Marsha Levine to ask her some basic questions about horses for a school assignment - but was told she would not get a response until there was peace in Palestine. ",palestine
