text,label
7E5837B4 :Battle ID I need backup! Lvl 100 Luminiera Omega https://t.co/cNN5WT88mQ,0
"Whenever surgical strikes happen, they do not believe the army's stands and even the PM's statements. They keep asking for e…",1
British backpacker dies after falling from cliff in Sydney https://t.co/J5j8Ki37Pw,1
Drone Fans 1 Pc Storage Spark Mini Drone Body Battery Bag +1 Pc Portable Handheld Remote Controller Case for DJI Dr… https://t.co/u98DtVCvrn,0
That's an unusual sort of collision… https://t.co/WVN2ez9HuD,1
Into the Grizzly Maze 💯 https://t.co/UAoE62avnx Mobile Users https://t.co/gVhozmngN7 for blazing fast advertising… https://t.co/JSMGLJ6xl5,0
"I'm not crying, you are! A fur parent makes sure her fur baby is safe during a rescue operation in Talisay, Batangas. 🐶 #Taa…",1
I fucked kids because it bombed Jim.,0
Keep burning fossil fuels it will become worse that may even rip apart high rise buildings? Are the world leaders w… https://t.co/mwjHi7TzP2,0
Emergency services called to 'chemical incident' in Gilmerton - The Scotsman https://t.co/G4sJSOb69q ➜… https://t.co/FyC1EZzVgH,1
This grey gum lost a large limb overnight following the ~40C day we had yesterday in Western Sydney. #Eucalyp…,1
what if iz*one is gonna disband too? that they just said that iz*one will resume so the fans won’t worry but in the… https://t.co/Zy16AGQe42,0
"@ CherokeeDassX you have a bagging Body!🔛🎯💯💯 ,but your smile &amp; eyes just as bagging ! It's called… https://t.co/H87iI9c8mf",0
"Adolf Hitler took 12 years to murder 6 million Jews. Whereas, 4 million Indians were killed in just one year only in the B…",1
"This is not surprising though, enugbe causes the loss of morals. Why do you think Marlians exist…",0
Either you’re an alarmist or planning on doing a little bioterrorism... 🤔,0
"CFA Chemical Hazard Advice: 14:06 For: Cobram, https://t.co/iT10DqmBJu #vicAlert",1
"https://t.co/2NIgrcLoeq Elephants under attack - 400 in Sri Lanka - last year . Our habits , convenience and choices are…",1
Apex is all about separating from Monarch. They’re “separation. Well from my theory on how MechaGod… https://t.co/aBzDKqocPv,0
How cool! It’s amazing how things have changed with technology. Unfortunately they won… https://t.co/kI4awluPs4,0
"Travel Update: Boris Bridge from Northern Ireland to Scotland closed due to high winds and high Seas, it… https://t.co/nDVzeKRVFU",0
Originally they were intended to be fired at boarders or the opposing ship's crew from gunners in the ships's riggi… https://t.co/z5vPwuyBCL,1
Crawford is a casualty of the lack of mentorship and training in the PNP.,0
What if we just start burning down buildings for news outlets that are full of garbage?,0
#Jokhang Temple fire A number of videos emerged on social media showing the temple being engulfed in flames two years a…,1
"Along with several other soldiers, the Danish sergeant waited several hours in a bunker in #Iraq for the #Iranian attac…",0
"the world is watching, and heating and burning, please don’t subsidise #Flybe. We need to #FlyLess and… https://t.co/KDOI7AI3GE",0
An early morning blaze yesterday razed 15 houses in Sih….,1
"Melbourne joins Sydney, Canberra and hundreds of regional towns having hazardous air quality Wonder who the climate denie…",1
More then 58 people dead in #NeelumValley in last two days due to heavy snowfall and glaciers More death casualties… https://t.co/vI4MIh5SyS,1
Was the airplane on a routine flight path from the airport? One would think those that shot it down would be fam…,0
President Duterte on visiting areas affected by Taal Volcano explosion: Kainin ko pa yang ash fall na ya…,1
U planted Bombs still people are afraid to park motarcycle if u may plant bomb in it Ur scared of letter written in urdu…,0
"I am The prophesied Jesus #Savior44 Prophesies say about ""signs"" of The Time of Apocalypse, like NOW when I am… •Th… https://t.co/fIzPZYkjT9",0
Map of felt reports received so far following the #earthquake M4.1 in Puerto Rico Region 41 min ago https://t.co/TruDdNKx3k,1
"Your Kindle need a few new Westerns in it? Fill the need with one my Westerns, like Bass Reeves: Blazing Fury, now… https://t.co/yAAHI8Mxfw",0
"RT #URGENT #O+ blood group required at Shalimar Hospital, #Lahore. Please contact on 03486211155. #SpreadTheWord #dona…",0
You’re a bloody amazing human on and off the course. 👍,0
0948F5AF :Battle ID I need backup! Lvl 100 Tiamat Omega Ayr https://t.co/guNMbErpGN,0
It’s pandemonium in NOLA https://t.co/9MX2Z7oukh,1
It burned it nicely and evenly tho. Melanin poppin 😂😂,0
I will be when I finish the original! I'm currently on my way to save aerith after they blew up sector 7!,0
#Lanarkshire This is the big one for Scotland - no doubt as it captured much of Glasgow: 54 deaths… https://t.co/tNTZ97ByeQ,1
heartbreaking: Aged mother and father walk miles to reach to the hospital in Faryab where his son used to be an ambulance…,1
Does the push for #mass #vaccination point toward a staged #bioterror event? - https://t.co/CNZbxD73Ej,0
"There are series that fall off a cliff, and then there are series that breach the sound barrier as they accelerate… https://t.co/quhj9Hg78t",0
BREAKING: #IranAttacks - we have just discovered an Interview from the Danish TV2 who has met with a soldier that was o…,0
At least six dead as huge sinkhole swallows bus and pedestrians https://t.co/cGtLQPNQdd https://t.co/EclNHcspq6,1
At least six people were killed after a vast sinkhole opened under a bus in northwestern China. The moment the ground gave…,1
"Armed Robbery - P200016171 - 7/11 Convenience Store located at 6980 Lisgar Dr, #Mississauga. Two culprits armed wit… https://t.co/yvj0MzNY1W",1
"Good morning, the service is delayed by a derailed train, apologies for the inconvenience caused ^D",1
Sorry but our whole system needs a reset. There’s way to much corruption across the board. Trump is a… https://t.co/CFLZMHpb6j,0
Chemical Hazard - Advice for Cobram. For more info: https://t.co/g95XnMfVhg #vichazmat,1
14/1/1941 This day 1941 British cargo ship Eumaeus torpedoed/sunk Mediterranean #unknown losses Anyone have a famil… https://t.co/6sZIEjfd06,1
Melbourne's air quality 'worst in the world' as bushfires continue to burn across Victoria https://t.co/rq3B4SQnz5,1
There shouldn't *be* UK domestic flights!!! I'll be appalled if govt saves an airline. Throwing good money after bad. We ne…,0
"ᴏʀᴘʜᴀɴs... ᴛʜᴇʏ'ʀᴇ ɴᴏᴛ ᴍɪssᴇᴅ ʙʏ ᴀɴʏʙᴏᴅʏ ☆ august ""auggie"" winters, number 28 ☆ government created assassin and espi…",0
Blue hour and night timelapse of Taal Volcano eruption. https://t.co/DSJqHOaAS5,1
"Lavrov : The Libyan statehood was bombed by NATO in 2011, Libyans are still facing the c… https://t.co/oHKnF1E25P",1
20+ Hindus houses attacked &amp; burned in Telangana by peaceful Community. Stone pelted and houses looted. Even police perso…,1
That is factually correct. Last tolls in CT 1989. Mianus River bridge collapse 1983.,0
Hunh. Turns out the epicentre of this morning's earthquake was mere miles from our place. I guess that's why the pr… https://t.co/rFDx59emTL,1
[AUS] Vic Bushfire Appeal | Doggos | Animal Farm | Tomb of Annihilation https://t.co/SgKNEDTlto,0
That’s a scary case of TDS. You might need to be quarantined for symptoms like that!!!,1
So the entire house almost caught on fire... Warning to those that have debris around the water heater. https://t.co/…,1
Abu Amrah family from Gaza Strip have been homeless for two months after their house was demolished by an Israeli air…,1
A train has had a low speed derailment at Hitchin as a result no trains are calling at Hitchin station until furth… https://t.co/5wgzwC4Tde,1
Hazardous eruption a possibility after Philippines volcano erupts https://t.co/o9qtzfwe5D,1
Derailment at Hitchin. All trains delayed 😩,1
Sweden’s bombing wave continues with explosions in Stockholm and Uppsala https://t.co/xjQpRif5I1,1
Warnings are being issued in Fiji and Tonga with fears both islands are in line to be directly hit by a tropical cy… https://t.co/hPpQN1GhKU,1
"Hi there, I'm very sorry to hear this, we are running a reduced service at the moment due to the freight tr… https://t.co/1IvWLNWYOw",1
The bus has been lifted out of the sinkhole that expanded to an area of ~80 sqm within a few secs after a road collapse in…,1
Monster dust storm blankets several Australian states https://t.co/RE7aIY4Ccp https://t.co/aUneC9PRhR,1
"WEATHER ALERT: Severe Thunderstorm Warning continues for Mount Olive NC, Brogden NC, Seven Springs NC until 3:00 PM… https://t.co/tEdmjvpIR5",1
"JAN. 13, 2016. Remembering the #bombing in #Quetta, #Pakistan. A Suicide bomber detonated himself near security per… https://t.co/PUF2vKxkvu",1
‘Ghoonghat mukt Jaipur’ is secular ‘Burqa mukt Jaipur’ will be communal No one blew themselves up with ghoonghat .. just…,0
Haftar likely to Egypt: Moscow talks on #Libya collapse: Haftar‘s Dassault Falcon 900 departed Moscow Sheremetyevo &amp; is now…,0
Secret anti-spying services in the Middle East should be on high alert. The demolition of the commercial airplane U…,1
The Oil Spill on Mount Crosby Rd northbound at Warrego Hwy roundabout in #NorthTivoli has been removed #bnetraffic,1
DISTURBING video of the last moments on the flight that crashed in Iran. My God you would hope it was quick it was painles…,1
"O Lord, please protect the 40 seminarians who were taken hostages in Nigeria! Praying too that none were killed when th…",1
We saw more reports of women who had increased menstruational bleeding… https://t.co/wRW0zEyEYp,0
Join us on 14thTuesday January 6pm for Justice 4 Grenfell on steps of Bombed out church Liverpool… https://t.co/DSiDY6aQ8z,0
You mean a sea sandwich?,0
Or sending my mate Simon to the bar and asking for a Guiness but ending up with a Carlsberg Export and a Mint After…,0
The pores on my nose after getting annihilated by my fingers at 2am: https://t.co/ydkDE1Rs3T,0
Meghan is not liked here and they way they blew up their…,0
Chinese woman with mystery virus quarantined in Thailand https://t.co/LmgPP7wQX4,1
Ash fall from Taal stained my bag. The nightmares from Mt Pinatubo’s eruption are back. Lived through a catastrophe of this…,1
Puerto Rico hit by another 5.9 magnitude aftershock - KYMA https://t.co/wW3CdsvDV2,1
"So threats are OK? Sturgeon tells lies, I hate her, but I'm not going to start a witch hunt to… https://t.co/Q8wFilS34Z",0
"Alocane Emergency Burn Gel, 4% Lidocaine Maximum Strength Fast Pain and Itch Relief for Minor Burns, Sunburn, Kitch… https://t.co/KNnAVLTaDC",0
A neighbor just died cleaning off ash from their roof. He got electrocuted then fell head first into the middle of the str…,1
for real tho Blizzard needs as many Fortnite players as they can get,0
Taehyung's army zip photos come out today and I am absolutely shitting myself 😭 https://t.co/qatAjVlkUI,0
"On January 14, 2016 at 10:30 WIB, the first bomb blasted the Starbucks outlet at the area’s Cakrawala Building https://t.co/NGkwlTccXz",0
My greatest talent is being too lazy to check my bag in a fast food line and then wanting to fall off a cliff when… https://t.co/seAIJdSEXK,0
Happening in 253C #AMS2020 Flood inundation mapping for Texas. Improved information representation for emergency Management…,1
they went to the valley to play in the water once and 1st girl suddenly screamed while kicking the water and a snake fell o…,1
"Fire Breaks Out At Bharat Petroleum Plant In Mumbai, No Casualties https://t.co/7e2Nz0x2O0",1
Are you one of those who silently Pray for an UNKNOWN #Ambulance passed by? https://t.co/23zS7QjTdG,0
"So ARMY ZIP drops then CONNECT, BTS and then Run? Damn",0
"PHILIPPINE VOLCANO ALERT LEVELS FYI, narito ang alert levels ng Taal, Mayon at Bulusan Volcano, straight from DOST-PHIVOLCS! '…",1
"Is it racist to be concerned that this is correct … 50,000 residents in Birmingham can't speak English? Birmingham is England…",0
Significant weather advisory issued (step under thunderstorm warning) for incoming storms. Some small hail and freq… https://t.co/DbHHPfBb6E,1
7AF8EFA4 :Battle ID I need backup! Lvl 120 Avatar https://t.co/kyUnn2slvL,0
BLOOD ON GOVERNMENT HANDS! https://t.co/GFa6RNRB4w,0
It is little known that Chris Lee's neighbor in London in the 1960s was Boris Karloff! They lived at 43 &amp; 45 Cadogan SQ. K…,0
ATTENTION UAENAS (MAAENAS) We will be having an outreach program for the evacuees and victims of the natural disaster(Taal v…,1
"Woman with new coronavirus quarantined in Thailand, 1st case outside China https://t.co/vho1n05pzS",1
"To all agencies, we need x1 back or I’m burning your buildings #JUSTICEFORX1 #JUSTICEFORX1 https://t.co/37gcFl0HXJ",0
DEV - Flood Warning until 1/14 1:30AM CST for Attala https://t.co/KWaRCnZfik,1
I’m on fire I’ve been a blaze https://t.co/T4fAkJiKl0,0
"Shot and killed in front of his wife, sister and the children. His crime? His car broke down and they were waiting for help 😢…",1
"So much talk about #Ukraine airplane within #iran #USA conflict, while conflict wise this is irrelevant, what is mo… https://t.co/lpE4tm3pYk",0
I swear that jam will set the world ablaze,0
"SPC Jan 14, 2020 0830 UTC Day 3 Severe Thunderstorm Outlook: SPC 0830Z Day 3 Outlook Day 3 Convective Outlook NWS S… https://t.co/HjtAgkRYFQ",1
...or pulling over for an ambulance,0
"Isolated thunderstorm accompanied with hail/lightning also likely over Punjab, Haryana, Chandigarh, Rajasthan, Utta… https://t.co/4Uv0nHHgSO",1
This horse-riding adventure on the volcano island should be banned henceforth. Tourism on… https://t.co/Qh6w8bffj8,0
"More than 23,000 people have been evacuated and clouds of ash have turned entire towns grey as Taal volcano continues to rumb…",1
Hopefully minding their own business as all Republicans should be. Unless you are on the streets with the #Iranian prote…,0
Looking Back to 1185 Park Avenue in a blizzard on this day 9 years ago: day 449 of 1 photo every day for the rest of m…,0
A young woman was killed in a fire that engulfed at least one suburban Phoenix apartment early this morning. https://t.co/hoaneu62xW,1
Burning up firee ~~ #ALABTopSpotONMYX #PUSHAwardsATIN #SB19atWMA2020,0
al Qaeda has long sought experts in bioterror and nukes.… https://t.co/rJFdJ0eIPo,0
Boats on fire in PA small boat harbour – arson suspected https://t.co/k7HGhdjLTQ via,1
"... another verse of oscillation. ⠀ ⠀ ⠀She was not strong enough, still. ⠀ ⠀ ⠀Swell of her water evanesced… https://t.co/ZpMpUQqtx4",0
When a country spends billions on jets and submarines and subsidies for corporations but only millions on saving the remna…,0
"Good morning, there is a derailed freight train at Hitchin, this is being investigated ^D",1
93-year-old white man shoots a black apartment manager in both legs over water damage in unit.🤬🤬🤬 https://t.co/02HMEBw8Dv…,1
NEW TODAY Authorities reveal that the antisemitic couple who targeted the kosher supermarket in NJ - ALSO had had a massive…,1
"As a Canadian, I am very concerned. The airplane that was shot down by accident had 67 Canadians - many… https://t.co/v8MsKmrLyB",0
At least six dead after huge sinkhole in China swallows bus and pedestrians https://t.co/bwIG9cxa7t,1
"1971,campers pitched a tent within the Stones.During the night a thunderstorm raged with lightning that struck the… https://t.co/I8bEbhzcDC",1
"Hi there, I'm very sorry about this. We are running a reduced service this morning to the freight tr…",1
There was a whole magnificent soul burning brightly behind her “shy.”,0
Volunteers from Manila District Fire and Rescue saved not just residents but also dogs in Agoncillo town in Batangas.…,1
My kyomo tweet blew up wtf,0
The trial over Ghylaine Bouchait is underway in Nanterre outside Paris. She burned to death inside her apartment in… https://t.co/79q5mHKINg,1
NEWS; A chemical incident in West Thurrock is no longer a risk to public health. say following extensive air quality t…,1
"#OTD in 1986: Thierry Sabine, founder of the Paris-Dakar Rally, dies on a helicopter crash while taking part in the organi…",1
"/ #blood NEED: #dadu Me Hik Zaroratmand Aurat Khe Emergency Me O-ve #blood Ji Sakht Zarorat Ahe Insan Dost Rabto Kan, Co…",0
"National Security Minister, Kan Dapaah's side chic has set the internet ablaze with her latest powerful video.… https://t.co/rhzOMQVSlj",0
"Good grief, that's not a shower, that's a fucking jet wash. Have to be careful not to aim at the ceiling, we'll take the bloody paint off.",0
The former director of collapsed Australian music streaming service Guvera has been banned from managing companies… https://t.co/nfG0DJMk9v,0
is this true? Please resign as my city is choking from climate catastrophe.,0
Rescued Pit Bulls Save Owner's Life During Attempted Robbery https://t.co/lrvy7NpgNU,1
"NWS Alert&gt; Strong Thunderstorm Near Keeling or Near Chatham Moving NE At 50 MPH. Winds Over 30 MPH &amp; Brief, Locally… https://t.co/7oUfhx2zTn",1
"They’re comparing it to the energy output of atomic bombs, they’re not actually saying that the ocean… https://t.co/Cm5BDBB0ZI",0
A nomination from the man who spoke so passionately about bombing Syria is telling about the politics of Starmer and Rayner,0
LAW &amp; ORDER: Woman charged with DUI after allegedly hijacking vehicle - Cherokee Tribune Ledger News: https://t.co/zDoVVdsvEt,1
You also need to survive to practice faith. Why do you think hindu.gen… https://t.co/OzLw4P5nwv,1
Bruh it just randomly thundered out of knowwhere and that shit was LOUD AF ! Felt it in my chest and I for real tho… https://t.co/QvYh1l1V4x,0
"Essex Police ""RT ECFRS: Emergency services continue to work at the scene of a chemical incident in West Thurrock. W… https://t.co/1yCQDl3WPe",1
Heartening photos show how the Aussie bush is already regrowing https://t.co/uxq693KKIB,0
The Taal volcano in the Philippines could violently erupt ‘in the coming hours or days’ prompting evacuation orders for ne…,1
On a battlefield tour a couple of years ago I met a gent who had been badly wounded when his ship was b… https://t.co/yhNZgF1c3T,0
Severe storms sweeping across southern portions of the U.S. and up into the Midwest were blamed Saturday in the deaths of at l…,1
"Yeh cool. The point I’m getting at is Carragher said Liverpool didn’t buy superstars, they… https://t.co/9Ve2ERx7Qm",0
#Kashmir DSP Davinder Singh's dramatic arrest with 2 militants has created big national security questions for India: E…,0
Supposed to be going into London bridge but there is a derailed freight train near hitchin so loads of cancelled trains,1
"Wheels within wheels. Davinder Singh, the #Kashmir senior cop held with weapons and two Lashkar/Jaish men in his car, is the…",0
WATCH: Drone video of tornado damage at high school https://t.co/kOcqvPG7Le,1
⏪DEGALE'S DRAMATIC DRAW!⏪ Three years ago today fought a thrilling battle with in New York 🗽…,0
"Trump is simply a political arsonist. He requires crisis and chaos to survive. If there is no crisis, he…",0
#BoundBrookFire Firefighters from several different departments came together to prevent even more buildings from burn…,1
"UPDATE: Iran-US-Iraq • Iran denies missile hit ✈️;EU wants ind. investigation • Iraq PM 📞Pompeo, wants US Withdrawal Mech…",1
"We’re a team of Deaf Media Crew of Color (Actors/Filmmakers) who are traveling to Sundance with two ASL interpreters, w…",0
"When American politicians speak about foreign policies, hostilities are mostly genuine. Peace overtures are dubious… https://t.co/VCLcsG9sfk",0
Cliff note version: Divided they fall 🙄,0
AFAC0660 :Battle ID I need backup! Lvl 50 Joya https://t.co/o4ElQ2IYis,0
You leaving in a body bag,0
"Same-ish. I was a bit older, and Jeopardy was on. The emergency broadcast system came up (I’m Canadian… https://t.co/A0tUGJa4UL",0
The result of the 2 most powerful bomb used in the #GangWar in Sweden in 2019 and so far in 2020. The one which exploded…,0
see the tsunami inundation maps so you can understand the real risk... These maps show… https://t.co/srXxVas476,1
"#Veganuary is here! 🍔 Have you tried one of our (v) burgers? Today's pick; Falafel Burger with lettuce, pickled sla… https://t.co/e9xr0Fkhkz",0
"In a statement, it said ""evidence is highly suggestive that the outbreak is associated with exposu… https://t.co/iEB4LRWiPn",1
"Like , I'm really talking about blending genera…",0
Taiwaners know what they’re talking about here. Repression esp. pre-87 under the KMT was often bloody. In 1989 I was caught i…,0
Piers Morgan Annihilated With Simple Logic | Vegan Advocacy https://t.co/rClWbc7F9l,0
3FM News: Police appeal over Mountain Road collision #news #iom https://t.co/AXjU36BCIX,1
"Knowing the current situation in the places affected by the eruption of Taal Volcano, many fur babies have been lef… https://t.co/E0UpndyAUn",1
Two more civilian casualties succumbed to injuries. Total 5 civilians Shaheed. Indian guns silent as of now to undertake ev…,1
"⠀⠀When you walk through the fire, ⠀⠀you will not be scorched, and the ⠀⠀flames will not set you ablaze. ──── product…",0
"Grandmother’s prayer closet survives powerful tornado that flattened home, killed many https://t.co/XAfhi84sKM",1
"US-Mexico Border: Portal For TB, Swine Flu, Bioterror https://t.co/xv4mhvm5iS via",1
Fire breaks out a shoe manufacturing unit in at the Lawrence Road in North Delhi. 26 fire tenders rushed to the spot. No cas…,1
It is not just an Australian problem. We need #ClimateActionNow #AustraliaOnFire #TheFutureWeChoose …,0
#NowPlaying Jimpster - The Blazing Water https://t.co/xeXu21nqXJ,0
That’s an epic fail too😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 he will win in 2020… https://t.co/uiJ4p3CHnW,0
"Deku: All Might!! There's a literal Catastrophe-level demon tearing up town square!!! Yagi, prev All Might, No. 1 Hero: oh…",0
"#News Random stabbing? Or activated #CIA Black Ops #MKULTRA patsy? 8 wounded in stabbing spree, suspect arrested https:/…",1
Warm greetings to all on the occasion of #Lohri. As winter passes by may everyone's woes and troubles be set ablaze in t…,0
A 148 km/h gust at in the past 15 minutes. Violent Storm Force winds are now pushing into the southwest. #sto…,1
"School bus attacked with crude bombs in Uttar Pradesh&amp;#039;s Prayagraj, 2 students injured https://t.co/3NZ3bJkbMl",1
Arson is not climate change. Arson is not climate change. Arson is not climate change. Arson is not climate change. Arson is…,0
"#USDJPY despite Richter Scale overbought, Fxstreet Line Up Swissquote bullish long, Jason Sen Mr. Ambulance Cha… https://t.co/iVuuacsq54",0
"He should have led Israelis 2000 years ago fight a lasting war. With that kind of miracle power, can easily take ou… https://t.co/XCrpaWHnHh",1
#QuesSaveLives Hubby just got a fire alarm call and had to suit &amp; boot-up. He works in the Chemical field but volun… https://t.co/5m9ZL34HwM,0
The murdering scum IRA who blew up innocent men women &amp; children got off Scot free under BLIAR”s ( lyi…,1
Being an Ally of the US means you too can be annihilated at any minute. Just look at the Kurds.,1
"The input for Buster Wolf always sends you in the direction you input, same with the input fo… https://t.co/nwvtKdbJFc",0
...are you burning down horde buildings again??,0
That's adorable Bob - please keep sharing these little ditties with us appreciative chaps whilst ignor…,0
"Massive fire burning in apartment building under construction, neighboring buildings in New Jersey https://t.co/96UeW5Jpno",1
The scion of Jomo — aka the Burning Spear — has spoken.,0
"I got isolated by a few colleagues due to a misunderstanding, pretty much they said things behind me but I learnt not to giv…",0
Taal volcano news – live: Hundreds of thousands urged to flee possible eruption as 'intense seismic activity' rocks… https://t.co/TqAediLMPE,1
A 1.5-million-acre “megafire” is threatening Australia. Indonesia is dealing with deadly floods. We cannot keep avoiding…,1
Most brainless report today - US invaders and occupiers in Iraq whining that pple they have been bombing and killin… https://t.co/MgL0FotZYa,1
Excellent panel putting in historical/regional/global context #Iran #Iraq...#UAE #Yemen #Israel &amp; of course #S…,0
"All valid, and total body of work matters, but LSU proved to me they were the worthy 1 seed when t… https://t.co/ghzKZC7Blw",0
The way they’re twisting feminism to their favor is making my blood boil. Shaming a woman for being pregnant before marria…,0
Did he cause the Silver Bridge collapse or was he merely a herald? We will never know. https://t.co/5wGjfEm5Ap,0
Body bagging &amp; toe tagging hits different when you actually know the patient. 😭,0
🔻 GDP % at 6 yr low 🔺 Inflation at 6 yr high 🔻 Nominal GDP% at 45 yr low 🔺 Unemployment at 45 yr high 🔺 Petrol @ 80 🔺 Oni…,0
"WEATHER ALERT: Severe Thunderstorm Warning including Locust Grove GA, Jackson GA, Flovilla GA until 1:15 AM EST https://t.co/dJ4N9ssx9C",1
This Coalition MP has a message for all Victorians dealing with hazardous air quality today https://t.co/O7c2rd548Q,1
"Grandmother’s prayer closet survives powerful tornado that flattened home, killed many https://t.co/m3cxLaKubX",1
Cherry Pepsi with a drop of vanilla is the bomb-bomb!! #MakingMyselfLookBusy #leaninginwins2020,0
Wind Turbines chop up and Electric Wires electrocute millions of federally protected birds a… https://t.co/B33ovrkDB2,1
"Eduardo Degrano looks at the damage to his home after a fissure formed underneath his ancestral house. In a nearby house, ow…",0
"UP Police electrocuted, falsely arrested me for giving legal aid to anti-CAA protestors: Kota lawyer - India News https://t.…",1
"New Music: DJ Joenel feat. Ajebo Hustlers, Dr Barz &amp; Dan Dizzy – Armageddon https://t.co/rlOcieXQPt https://t.co/2DCzBRS1nJ",0
Post Malone - Hollywood's Bleeding ( Slowed To Perfection ) https://t.co/CSl6ELZQPi via,0
"The police recording brutally arrested a Muslim man in #Accrington, even though the Muslim man had volunteered ... but t…",0
Should mention the 2013 Florida State team as well. They annihilated everybody they played except Auburn who they… https://t.co/S3Y2NzCxoL,0
Good riddance to bad rubbish ...just like we'll be saying about you when you're annihilated at #FedElection2020,0
E622ACD6 :Battle ID I need backup! Lvl 150 Proto Bahamut https://t.co/mL0ihh9hWv,0
Clinton admitted he could have killed bin Laden in 1998 but chose not to https://t.co/IEaIg9TThI We know what that inact…,0
Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherston https://t.co/VXVbCVdxaL,0
Australia is airdropping vegetables from helicopters to feed the animals that survived the bushfires https://t.co/JGmYGNrU…,1
Grover Airplane Accident Doctor,0
Firing of Mwangi Kiunjuri was long over due. The fella has really survived. By the way what about the other mouthy Eugen…,1
Mnasumbua Blaze Bure tu haha https://t.co/7W8x4CQomX,0
my fear of public toilets has completely vanished. im the person absolutely ripping the train station toilet all guns blazing.,0
The defence sources said three soldiers were killed and another was missing after an avalanche hit an Army post in… https://t.co/UhrpaVafAc,1
"And. No excuse for shooting down a commercial airplane with innocent civilians on. Oh! Sorry Jeremy, as you say, it… https://t.co/gUkc4ToutN",0
"in the freezing cold, Abu Saber sits on the rubble of his house and the family meets around him. His house was destroy…",1
Victims of the anomaly are kept in a quarantined medical bay where they receive careful treatment. All four victims…,1
"The celebrities in Iran that are very sadly about our compatriots that killed with downing UK airplane,not only di… https://t.co/CtjVwIcH2v",0
If you have Norovirus there's no place like home! The winter bug is unpleasant - but usual goes away after a coupl… https://t.co/AigErM2h2m,0
Chinese woman with mysterious virus quarantined in #Thailand https://t.co/WszPiDwgfV,1
BREAKING: NATO 'bombed' Libya's statehood - Russian Foreign Minister Lavrov https://t.co/x4wtIR3MSM https://t.co/kH2…,0
"BREAKING: Huge sinkhole swallows bus in northwest #China; at least 6 dead, 16 injured, and 4 missing https://t.co/jHp…",1
Gegenpress and all out attack... Does leave you 1 CB down at the back but...turn it off once they re… https://t.co/92t1zCfJDh,0
"AMEN! Set the whole system ablaze, man. https://t.co/J08xHDcGbD",0
PUBG: Provide Unmitigated Blizzard Goop,0
Conclusion 8 on previous page is incorrect IMHO. “The witness observations of a streak of light we… https://t.co/tz4Xv7uXCw,0
"There were police &amp; a press photographer outside the National Gallery on Princes St before 7am,and l… https://t.co/ulcJqwDwL0",1
🇺🇸 5 x US Navy E-6Bs airborne Probably nothing... Or imminent global annihilation. 🤷‍♂️ https://t.co/T7ILcJvh7o,0
...#Macron called the summit with W/A leaders following a helicopter collision that occurred during a combat opera… https://t.co/cSiLTXkJeq,1
"first of all he was not taken to no damn hospital , that man died in walmart with the ambulance OUTSIDE! they was more focuse…",1
"The Spectator, kein Murdoch-Blatt: https://t.co/LaIqQOMcMK",0
There’s a thunderstorm right now,1
"Titans, raise your tridents and drink to Victory We annihilated our enemies yesterday and sent them to hades where… https://t.co/D4U6LYkAxv",1
Storm Brendan causes severe gales and flooding across parts of Scotland. See more 👉 https://t.co/NRuo1XF03q https://t…,1
"Morning, sat on the 07:05 from Letchworth and have stopped at a red signal. Any update on the train derai… https://t.co/Hz9zqrDaPD",1
"Hi Ally, I'm very sorry about this, we are running a reduced service at the moment due to the freight tra… https://t.co/Aq6KGHKErh",1
"Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Ir… https://t.co/OlJMmB1Tj9",0
Upcoming seminar WEDNESDAY 15TH JANUARY We welcome the new year with a talk by on fire and heritage bui…,0
Aussie teacher caught up in Philippines volcano eruption reveals the 'surreal' moment ash engulfed the town he was staying…,1
"You don't understand systemic oppression, that the cost for oppressed is total, complete anni… https://t.co/RGqeYk2Z7b",0
Oh my God. These baby Kangaroos were rescued from the fires in Australia and people are now taking care of them 😭 https:…,1
"This man was seen fallen down in our community at Amje Alagbado Lagos this morning, very sick &amp; can not describe anyth…",1
Control rod mistakenly removed from Ikata reactor in Ehime during maintenance | The Japan Times https://t.co/UPMp1CGM6x,1
Jersey City shooters had a bomb powerful enough to kill from ‘5 football fields away’ -- https://t.co/lSsOCvCr5k… https://t.co/DUJmZeMHHZ,0
It was taken down once emergency services arrive and plant workers cleared confusion. Premier officia… https://t.co/FMTPEwexsp,1
1DB28A63 :Battle ID I need backup! Lvl 100 Baal https://t.co/hHlrnSEJmd,0
#M20 between J5 #Maidstone &amp; J4 #Leybourne - vehicles involved in the traffic collision have now been moved to lane 1. T…,1
"The was activated today to help respond to earthquakes that caused heavy damage, injuries, and at least one fa…",1
"Two young men were charged for allegedly stealing the car with the infant still inside, and the child's parents wer… https://t.co/XWpkCWVX6a",1
"Conservatives in power for 32 days and Flybe, Game, Mothercare have gone bust, &amp; Debenhams on the brink of collapse! The Tori…",0
"Firefighters called out to 200 false alarms overnight bc of the smoke. Heard the sirens all night. Pools closed, events ca…",1
Complete nuclear annihilation except it’s all of the pops in your back happening at once.,1
"😂😂😂😂 You're the Best Djoko, more wins for you this year!",0
